Name Equat Polar BlueF GreenF RedF Size RadialVelocity
DG0286 333.5037 139.714 4.559e-17 3.558e-17 1.578e-17 108.7045 671.96
DG0287 333.2565 139.9038 4.216e-17 3.507e-17 1.546e-17 84.5409 669.66
DG0288 333.3042 139.9333 4.378e-17 3.264e-17 1.584e-17 91.0271 670.3
DG0289 332.9358 140.0191 3.929e-17 3.453e-17 1.465e-17 87.7716 669.44
DG0290 332.9389 140.1598 3.998e-17 3.213e-17 1.688e-17 104.2284 670.06
DG0291 220.3464 152.1317 5.036e-16 4.014e-16 1.709e-16 395.611 233.75
DG0292 219.7102 152.0015 4.773e-16 4.236e-16 1.743e-16 392.6747 233.57
DG0324 27.5421 135.0038 4.497e-16 3.629e-16 1.581e-16 458.9352 199.53
DG0371 197.6372 136.6751 1.031e-15 8.323e-16 2.872e-16 768.7071 223.74
DG0372 198.0759 136.365 3.191e-16 2.549e-16 1.181e-16 734.6949 219.18
DG0373 197.8497 134.4068 5.096e-16 4.18e-16 1.718e-16 324.9986 220.99
DG0374 198.8342 136.0734 3.14e-16 2.324e-16 1.036e-16 636.9744 219.28
DG0375 197.4957 139.0504 4.418e-16 3.789e-16 1.533e-16 329.938 218.76
DG0376 198.2698 135.3366 2.906e-16 2.228e-16 9.611e-17 463.6754 220.01
DG0377 194.5415 137.9632 4.275e-16 3.481e-16 1.413e-16 300.6107 226.25
DG0378 194.9545 136.8673 5.038e-16 4.052e-16 1.724e-16 355.8085 221.56
DG0379 198.2962 134.8028 3.1e-16 2.378e-16 1.146e-16 464.331 219.07
DG0380 199.2244 135.7319 3.721e-16 2.984e-16 1.32e-16 311.0407 221.1
DG0381 196.617 137.9283 2.775e-16 2.399e-16 1.024e-16 513.6757 221.29
DG0383 194.1096 136.3873 4.085e-16 3.626e-16 1.394e-16 315.0633 220.17
DG0384 197.697 135.6481 2.715e-16 2.233e-16 9.628e-17 675.516 221.1
DG0385 196.5926 135.3427 4.087e-16 3.514e-16 1.408e-16 302.93 218.89
DG0386 197.25 139.1328 4.196e-16 3.245e-16 1.504e-16 276.823 219.81
DG0387 192.9555 135.1516 6.323e-16 4.784e-16 1.84e-16 271.1565 218.4
DG0388 195.779 136.383 2.451e-16 2.061e-16 8.731e-17 379.8218 220.92
DG0389 200.4433 138.53 4.768e-16 4.052e-16 1.633e-16 294.291 224.29
DG0390 199.1544 136.3652 3.082e-16 2.241e-16 1.064e-16 617.23 219.34
DG0391 195.3453 134.0345 4.856e-16 4.107e-16 1.657e-16 336.9312 223.05
DG0392 198.1914 138.5215 3.052e-16 2.42e-16 1.118e-16 414.6376 219.83
DG0393 197.617 139.0413 2.803e-16 2.052e-16 9.023e-17 385.1864 220.66
DG0394 199.2323 137.7134 4.338e-16 3.799e-16 1.646e-16 329.0053 218.77
DG0395 202.3082 137.7719 2.945e-16 2.557e-16 1.046e-16 369.6309 222.95
DG0396 196.7901 138.6741 2.81e-16 2.162e-16 9.218e-17 407.3869 219.35
DG0397 196.868 139.0212 4.595e-16 3.634e-16 1.505e-16 344.2172 224.32
DG0405 326.021 138.049 2.515e-16 2.022e-16 8.252e-17 386.1219 238.3
DG0406 307.6681 165.5023 1.819e-16 1.497e-16 6.512e-17 522.785 246.59
DG0407 308.2742 165.2753 2.543e-16 2.001e-16 8.293e-17 228.3844 247.19
DG0408 308.7248 165.9879 2.863e-16 2.192e-16 9.788e-17 299.3245 246.65
DG0409 307.4493 164.9457 2.582e-16 2.279e-16 1.02e-16 217.7805 247.39
DG0410 307.6586 165.2326 3.261e-16 3.026e-16 1.209e-16 252.0386 248.28
DG0411 304.3753 165.8411 2.442e-16 2.03e-16 9.375e-17 238.8054 247.29
DG0412 307.3937 165.4631 2.61e-16 2.192e-16 9.621e-17 260.7623 246.63
DG0463 218.1429 142.5288 2.068e-16 1.777e-16 6.456e-17 262.3098 266.42
DG0481 211.2329 141.4591 1.056e-16 7.88e-17 3.489e-17 151.7537 387.66
DG0482 211.6982 141.3033 1.002e-16 7.27e-17 3.203e-17 180.4327 387.56
DG0483 247.1631 147.4125 6.867e-17 4.779e-17 1.613e-17 215.1893 935.19
DG0484 247.171 147.5157 2.368e-17 2.016e-17 8.443e-18 81.023 934.81
DG0485 247.1582 147.6801 3.352e-17 2.699e-17 1.097e-17 67.3421 935.05
DG0486 246.751 147.4143 2.359e-17 1.706e-17 8.385e-18 67.1462 934.67
DG0487 247.2324 146.9851 2.476e-17 2.181e-17 9.4e-18 86.879 935.97
DG0488 246.9522 147.5552 2.238e-17 1.781e-17 7.713e-18 63.7614 934.99
DG0489 247.2883 147.6874 1.709e-17 1.287e-17 6.038e-18 80.6387 935.57
DG0490 247.4512 147.4264 2.222e-17 1.917e-17 8.302e-18 70.374 936.02
DG0491 247.0137 147.1505 3.248e-17 2.599e-17 1.071e-17 60.7046 934.49
DG0492 247.5827 147.2423 2.759e-17 2.072e-17 1.014e-17 68.6808 934.67
DG0493 247.837 147.4714 2.242e-17 1.943e-17 9.025e-18 73.2926 935.88
DG0541 193.7314 139.5587 6.596e-17 5.209e-17 2.195e-17 106.9421 558.13
DG0542 193.6264 139.5532 6.304e-17 4.977e-17 2.322e-17 96.4217 559.16
DG0543 193.7374 139.611 8.749e-17 7.21e-17 2.931e-17 129.0051 557.89
DG0590 354.5931 165.0275 7.857e-18 7.107e-18 3.338e-18 38.6295 1555.71
DG0591 354.6534 165.0133 9.117e-18 7.076e-18 3.203e-18 38.4678 1555.75
DG0629 160.3082 143.0245 3.495e-16 2.657e-16 8.136e-17 441.9791 380.03
DG0630 160.0128 141.8758 1.445e-16 1.128e-16 4.453e-17 174.1883 378.45
DG0631 161.611 142.8473 1.372e-16 1.096e-16 4.552e-17 171.0516 381.75
DG0632 159.3269 143.1399 9.425e-17 7.444e-17 3.012e-17 304.0506 379.55
DG0633 159.6808 143.1833 9.22e-17 7.619e-17 3.667e-17 298.6913 376.6
DG0634 158.5218 143.0571 1.377e-16 1.188e-16 5.654e-17 188.0145 376.71
DG0635 161.9325 143.2684 1.361e-16 1.161e-16 4.605e-17 185.0211 375.97
DG0636 160.3323 144.2461 1.342e-16 1.097e-16 4.835e-17 198.4136 376.29
DG0637 158.824 142.3235 1.326e-16 1.068e-16 4.855e-17 174.3397 375.49
DG0638 159.4084 143.8483 1.484e-16 1.038e-16 4.277e-17 159.3286 378.39
DG0639 160.4591 143.1164 8.496e-17 7.557e-17 3.183e-17 490.4012 379.46
DG0640 160.3907 143.2937 1.506e-16 1.045e-16 4.841e-17 172.3716 375.99
DG0641 161.9601 142.6068 1.476e-16 1.172e-16 4.898e-17 214.2879 377.57
DG0642 160.3547 144.0808 1.008e-16 7.937e-17 3.591e-17 196.2211 377.39
DG0643 158.7331 142.8384 1.481e-16 1.262e-16 5.904e-17 200.0783 376.34
DG0644 162.4401 143.1779 1.609e-16 1.149e-16 5.791e-17 198.5618 376.0
DG0645 162.6206 142.8449 9.281e-17 7.659e-17 3.471e-17 177.6159 378.33
DG0646 159.9517 143.1555 9.238e-17 7.931e-17 3.262e-17 340.9014 381.32
DG0647 159.547 143.3036 1.505e-16 1.109e-16 4.847e-17 184.233 376.21
DG0648 243.5968 153.9894 3.561e-17 2.925e-17 1.379e-17 167.6147 609.74
DG0649 244.107 154.0577 4.606e-17 3.541e-17 1.677e-17 101.3263 610.26
DG0650 243.3112 153.7749 6.57e-17 4.846e-17 1.982e-17 95.6091 611.43
DG0651 243.5914 154.0893 5.068e-17 4.12e-17 1.771e-17 106.2596 611.65
DG0652 243.6999 154.1447 4.444e-17 3.661e-17 1.5e-17 84.8733 610.04
DG0653 243.6783 154.3454 4.743e-17 4.348e-17 1.766e-17 113.939 609.92
DG0701 117.4407 132.3403 3.687e-17 2.921e-17 1.28e-17 116.5266 573.34
DG0779 74.253 167.5414 7.041e-18 5.797e-18 2.766e-18 102.6201 1563.2
DG0780 74.4554 167.5128 9.405e-18 7.346e-18 3.283e-18 41.8582 1562.48
DG0781 73.5657 167.5719 1.043e-17 7.877e-18 3.799e-18 45.7485 1561.49
DG0782 74.0678 167.5388 1.022e-17 8.053e-18 3.836e-18 51.6276 1561.64
DG0783 73.7883 167.4893 8.717e-18 7.621e-18 3.582e-18 37.7593 1562.38
DG0784 74.2292 167.581 6.408e-18 5.421e-18 2.618e-18 51.2846 1562.81
DG0785 73.8735 167.5926 9.001e-18 8.013e-18 3.574e-18 42.5362 1563.28
DG0786 74.1513 167.5231 8.875e-18 7.41e-18 3.389e-18 40.9573 1562.75
DG0789 227.2151 166.6463 7.877e-16 5.63e-16 2.308e-16 423.1711 95.66
DG0790 337.3131 150.1173 5.776e-16 4.617e-16 1.311e-16 519.0545 250.63
DG0791 335.8035 150.9465 1.926e-16 1.653e-16 7.483e-17 194.1489 251.56
DG0792 338.9183 149.671 2.249e-16 1.903e-16 8.297e-17 250.8751 253.99
DG0793 338.2183 150.9954 2.349e-16 1.826e-16 8.01e-17 272.3326 252.43
DG0794 339.4727 149.4603 2.346e-16 2.041e-16 8.858e-17 251.1277 251.37
DG0795 336.9965 150.8908 2.261e-16 1.667e-16 6.651e-17 194.1509 253.37
DG0796 337.9691 150.5731 1.706e-16 1.431e-16 5.714e-17 453.7033 252.2
DG0797 336.9957 149.2849 2.119e-16 1.735e-16 7.206e-17 229.7211 251.28
DG0798 339.2509 149.9323 2.313e-16 1.754e-16 7.967e-17 261.3534 251.98
DG0799 335.9994 151.2093 2.166e-16 1.697e-16 7.789e-17 213.6823 250.34
DG0800 338.3469 150.6978 2.343e-16 1.889e-16 7.812e-17 235.7918 253.34
DG0801 337.0704 149.2414 2.137e-16 1.707e-16 7.442e-17 211.4298 250.8
DG0802 337.3025 149.4223 2.154e-16 1.979e-16 8.421e-17 250.9032 251.53
DG0803 337.4866 149.4157 2.062e-16 1.756e-16 6.993e-17 188.6464 250.47
DG0905 74.7542 135.2051 1.68e-17 1.332e-17 5.85e-18 78.8262 905.59
DG0906 289.7319 143.4955 2.712e-16 2.414e-16 7.676e-17 395.2855 391.29
DG0907 290.4673 143.6463 1.176e-16 9.693e-17 4.13e-17 141.4341 387.89
DG0908 290.6356 143.6728 1.136e-16 8.967e-17 4.042e-17 197.242 389.84
DG0909 289.4001 143.4367 7.205e-17 6.481e-17 2.392e-17 185.7482 387.5
DG0910 290.8274 143.3021 1.716e-16 1.243e-16 4.719e-17 158.0627 388.92
DG0911 289.8996 142.7715 1.02e-16 8.301e-17 3.821e-17 148.9698 387.85
DG0912 290.3646 143.7989 7.749e-17 5.95e-17 2.55e-17 192.517 388.31
DG0913 290.9178 143.805 1.073e-16 8.664e-17 3.738e-17 142.5437 388.84
DG0914 290.3411 143.884 1.091e-16 8.8e-17 4.208e-17 211.0301 388.64
DG0915 290.3053 143.8416 1.086e-16 8.65e-17 4.116e-17 163.4479 390.49
DG0916 289.1903 143.8848 1.033e-16 7.944e-17 3.31e-17 136.008 389.59
DG0917 325.4536 151.5847 8.732e-17 6.856e-17 2.522e-17 272.4908 770.58
DG0918 325.1966 152.2447 4.55e-17 3.966e-17 1.56e-17 78.8094 765.53
DG0919 325.8783 151.5171 3.012e-17 2.382e-17 1.021e-17 166.6529 767.89
DG0920 325.7962 151.3167 2.302e-17 2.059e-17 8.549e-18 173.0456 768.44
DG0921 325.0116 151.9254 3.811e-17 3.606e-17 1.521e-17 100.8956 770.35
DG0922 325.6739 152.2324 2.423e-17 1.912e-17 7.714e-18 104.9225 766.62
DG0923 324.1116 151.3888 2.438e-17 1.695e-17 8.543e-18 105.0104 765.28
DG0924 325.7804 151.3729 3.51e-17 2.902e-17 1.279e-17 103.0842 767.04
DG0925 324.1647 151.7321 3.666e-17 2.998e-17 1.313e-17 83.2734 766.26
DG0926 324.6768 151.8607 2.953e-17 2.335e-17 1.025e-17 152.1863 766.01
DG0927 325.3601 151.17 3.064e-17 2.321e-17 1.025e-17 149.3836 770.25
DG0928 325.9564 151.3736 2.577e-17 2.246e-17 9.169e-18 151.7202 766.76
DG0929 324.7883 151.4019 2.489e-17 1.957e-17 9.348e-18 97.1865 767.16
DG0930 326.9381 151.8414 2.638e-17 2.07e-17 9.93e-18 96.3974 767.31
DG0931 325.419 151.988 2.897e-17 2.358e-17 8.8e-18 172.5531 769.12
DG0932 326.7208 151.6553 3.739e-17 3.199e-17 1.381e-17 96.0605 766.96
DG0933 326.4562 151.1823 3.77e-17 3.021e-17 1.268e-17 103.0095 766.32
DG0934 325.4549 151.0628 2.441e-17 2.087e-17 9.015e-18 146.484 765.28
DG0935 324.1095 151.4103 3.358e-17 2.779e-17 1.161e-17 82.5028 766.34
DG0936 324.8631 151.6347 3.393e-17 2.8e-17 1.278e-17 82.5437 764.86
DG0937 326.5352 151.6956 2.32e-17 1.982e-17 8.859e-18 119.8014 766.09
DG0938 325.2045 151.2958 2.602e-17 2.176e-17 1.019e-17 158.6354 767.89
DG0939 325.6479 151.6196 2.257e-17 1.919e-17 8.051e-18 261.6029 766.59
DG0940 326.7108 151.1197 3.66e-17 3.26e-17 1.354e-17 74.7899 770.54
DG0941 316.9286 143.8964 7.538e-16 5.641e-16 2.557e-16 741.3398 121.05
DG0942 316.6837 142.7771 8.385e-16 6.107e-16 2.794e-16 486.82 121.06
DG0943 317.7659 144.9497 1.045e-15 8.33e-16 3.699e-16 453.9691 119.72
DG0944 315.0355 143.1596 1.101e-15 8.544e-16 3.73e-16 450.2608 120.32
DG0945 315.6751 143.6909 1.148e-15 9.477e-16 3.603e-16 637.9797 121.02
DG0960 289.1378 150.1271 1.687e-16 1.305e-16 5.96e-17 374.9315 269.18
DG0961 289.2929 150.2238 2.293e-16 1.846e-16 8.101e-17 222.2975 269.02
DG0962 290.3937 150.4622 2.355e-16 1.891e-16 8.251e-17 231.9319 270.11
DG0963 289.3402 150.0526 3.415e-16 2.505e-16 9.692e-17 243.702 269.67
DG0964 289.5246 150.2988 2.797e-16 2.054e-16 9.796e-17 283.0511 269.23
DG0998 82.0614 143.6259 1.79e-17 1.428e-17 6.831e-18 82.8318 891.31
DG0999 123.9076 133.2152 8.157e-18 6.421e-18 2.826e-18 110.7127 1289.02
DG1000 124.0565 133.102 1.138e-17 1.1e-17 4.472e-18 49.7445 1288.36
DG1001 123.8866 133.283 8.171e-18 6.898e-18 3.107e-18 52.1569 1289.78
DG1002 123.8169 133.1758 1.21e-17 1.108e-17 5.206e-18 51.1635 1289.24
DG1003 123.9616 133.221 1.101e-17 9.613e-18 4.122e-18 40.8976 1289.22
DG1004 124.0334 133.3292 1.149e-17 9.278e-18 4.148e-18 43.3502 1288.52
DG1005 124.0068 133.1258 1.278e-17 9.71e-18 5.084e-18 55.8153 1288.5
DG1008 95.9662 163.5055 2.22e-17 1.969e-17 8.901e-18 105.2414 796.37
DG1021 62.6499 133.8733 4.147e-17 3.054e-17 1.376e-17 98.5681 711.35
DG1022 62.6355 133.8882 3.876e-17 3.106e-17 1.432e-17 103.3755 711.04
DG1159 135.3069 129.2868 1.666e-16 1.37e-16 5.432e-17 721.83 200.95
DG1160 134.6293 128.5967 3.842e-16 3.226e-16 1.102e-16 235.481 202.7
DG1161 135.4737 129.1848 1.75e-16 1.529e-16 6.985e-17 267.2199 202.08
DG1162 134.9521 129.3171 2.334e-16 1.958e-16 9.53e-17 222.5788 203.18
DG1163 136.1887 128.9054 2.772e-16 2.172e-16 9.484e-17 281.3064 202.32
DG1164 135.0832 129.9433 2.305e-16 1.996e-16 9.034e-17 253.5281 201.18
DG1165 134.5548 129.0039 2.694e-16 2.284e-16 8.82e-17 225.1588 203.01
DG1166 136.3084 129.9392 2.542e-16 2.06e-16 9.356e-17 265.5305 203.82
DG1167 135.0333 128.7652 2.613e-16 2.055e-16 9.406e-17 240.7949 202.66
DG1250 182.8533 140.0774 1.933e-16 1.562e-16 6.558e-17 187.6815 306.86
DG1251 182.9529 140.2735 2.15e-16 1.635e-16 7.366e-17 254.4324 307.55
DG1252 182.3642 140.4322 1.355e-16 1.12e-16 4.331e-17 284.9215 306.84
DG1253 35.8577 141.7672 2.533e-16 2.071e-16 6.902e-17 400.1629 392.18
DG1254 35.919 141.3267 9.359e-17 8.141e-17 3.621e-17 127.058 392.46
DG1255 36.982 141.7296 9.163e-17 7.531e-17 3.693e-17 143.581 395.62
DG1256 35.3339 141.2597 1.313e-16 1.004e-16 4.403e-17 160.7445 394.18
DG1257 35.3782 141.5662 9.79e-17 7.34e-17 3.254e-17 124.893 395.65
DG1258 36.741 141.4712 9.627e-17 9.736e-17 3.8e-17 159.4818 393.85
DG1259 36.2794 141.8199 9.573e-17 7.62e-17 3.076e-17 135.8496 392.61
DG1260 35.7224 141.926 9.624e-17 8.113e-17 3.575e-17 136.1075 393.0
DG1261 35.6673 141.4327 9.109e-17 8.175e-17 3.769e-17 143.9361 395.5
DG1262 36.2681 141.3205 6.782e-17 5.503e-17 2.629e-17 234.3381 395.19
DG1263 34.9772 141.6611 9.589e-17 7.453e-17 3.412e-17 147.8575 393.36
DG1264 35.5559 141.955 8.985e-17 7.428e-17 3.013e-17 142.7012 395.37
DG1265 35.9227 141.2276 9.763e-17 7.55e-17 3.92e-17 152.8882 392.83
DG1269 315.2761 150.2873 2.194e-16 1.685e-16 7.464e-17 227.2345 272.01
DG1270 315.0633 150.3632 1.442e-16 1.058e-16 4.535e-17 207.3469 271.69
DG1410 37.4672 148.8988 8.172e-17 6.003e-17 2.003e-17 159.8429 818.51
DG1411 37.8432 149.0652 2.913e-17 2.435e-17 1.029e-17 70.161 818.32
DG1412 37.3617 148.9187 2.738e-17 2.234e-17 9.732e-18 69.5951 819.57
DG1413 36.8447 148.7396 3.129e-17 2.403e-17 1.008e-17 81.2268 818.96
DG1414 37.3016 148.9703 4.268e-17 3.125e-17 1.257e-17 95.761 820.91
DG1415 37.5524 148.7584 2.79e-17 2.25e-17 9.292e-18 74.9742 818.49
DG1416 36.5947 148.8802 2.888e-17 2.366e-17 9.643e-18 97.8808 818.52
DG1417 37.4789 148.5858 3.006e-17 2.423e-17 1.096e-17 70.7504 819.44
DG1418 37.1809 148.523 3.235e-17 2.509e-17 1.185e-17 97.389 820.6
DG1419 36.6973 148.7659 3.34e-17 2.604e-17 1.19e-17 78.0836 819.44
DG1420 37.206 148.6089 2.748e-17 2.344e-17 1.062e-17 77.9042 820.99
DG1421 37.4853 148.7305 1.874e-17 1.592e-17 7.069e-18 105.1148 819.03
DG1422 38.042 148.8784 2.771e-17 2.326e-17 9.509e-18 77.1082 818.65
DG1423 37.5508 149.0454 2.677e-17 2.211e-17 1.028e-17 76.7351 819.13
DG1424 37.0855 148.4842 2.891e-17 2.098e-17 9.648e-18 80.4043 819.81
DG1425 36.6414 148.782 2.81e-17 2.418e-17 1.083e-17 79.2169 818.72
DG1464 56.1085 141.4955 5.758e-18 4.981e-18 2.347e-18 62.1605 1610.74
DG1465 56.2116 141.4748 8.821e-18 6.687e-18 3.087e-18 39.4718 1610.14
DG1466 56.0311 141.5386 8.446e-18 7.42e-18 3.651e-18 43.282 1609.38
DG1467 56.2069 141.4365 5.858e-18 4.904e-18 2.476e-18 42.3343 1611.19
DG1468 56.0439 141.5292 9.369e-18 7.596e-18 3.422e-18 41.242 1609.72
DG1516 45.3751 148.5619 7.507e-17 5.896e-17 1.951e-17 234.3156 798.15
DG1517 45.7553 149.1332 2.61e-17 2.077e-17 9.886e-18 62.6239 799.47
DG1518 46.0744 148.7354 2.868e-17 2.221e-17 1.049e-17 72.9253 799.08
DG1519 45.4866 148.218 2.313e-17 1.921e-17 7.125e-18 137.3453 799.18
DG1520 44.8635 148.885 2.862e-17 2.075e-17 9.569e-18 72.7896 797.91
DG1521 44.3827 148.3773 2.659e-17 2.531e-17 1.029e-17 77.2859 802.43
DG1522 44.5871 148.5558 3.567e-17 3.266e-17 1.342e-17 79.552 796.67
DG1523 45.4001 148.7667 2.039e-17 1.742e-17 8.132e-18 138.6745 802.0
DG1524 45.4497 148.1607 3.111e-17 2.457e-17 1.164e-17 90.78 796.59
DG1525 45.8048 148.9612 1.846e-17 1.604e-17 7.538e-18 114.9015 801.67
DG1526 44.7704 148.1543 1.98e-17 1.673e-17 8.153e-18 82.0991 797.51
DG1527 45.2621 148.484 2.682e-17 2.117e-17 9.784e-18 73.7044 798.96
DG1528 45.5292 148.1809 2.527e-17 2.21e-17 8.882e-18 67.7423 799.96
DG1529 44.9813 148.4108 2.513e-17 2.199e-17 9.795e-18 66.7214 796.45
DG1530 45.1394 148.7961 2.846e-17 2.491e-17 1.134e-17 77.7991 798.99
DG1531 46.0006 147.9945 2.838e-17 2.261e-17 9.087e-18 81.3163 797.71
DG1532 45.1027 148.0214 2.657e-17 2.292e-17 1.014e-17 77.8695 800.39
DG1533 46.1427 148.5899 2.146e-17 1.673e-17 7.306e-18 125.1754 797.57
DG1534 45.6558 147.9533 1.83e-17 1.689e-17 7.166e-18 91.2942 798.5
DG1535 44.8153 148.2611 1.861e-17 1.705e-17 7.624e-18 110.0743 800.47
DG1536 45.0483 148.8527 2.083e-17 1.74e-17 8.187e-18 132.0554 797.06
DG1537 45.0221 149.2372 3.043e-17 2.441e-17 1.098e-17 79.2734 798.92
DG1577 142.0762 137.4507 7.747e-17 6.257e-17 2.638e-17 216.612 433.2
DG1578 141.8775 137.425 1.115e-16 9.805e-17 3.971e-17 206.9714 433.14
DG1579 142.3856 137.4522 1.141e-16 8.966e-17 3.935e-17 157.0496 433.61
DG1580 142.512 137.7115 1.088e-16 8.546e-17 3.822e-17 143.58 435.2
DG1581 142.5151 137.5368 1.097e-16 8.724e-17 3.513e-17 171.3849 433.96
DG1600 239.6781 144.8857 5.31e-17 3.852e-17 1.407e-17 203.1348 1070.23
DG1601 239.0698 144.7559 2.159e-17 1.47e-17 6.702e-18 53.7825 1072.53
DG1602 239.4824 144.6254 1.876e-17 1.519e-17 6.188e-18 54.5677 1070.17
DG1603 240.0663 145.0322 2.106e-17 1.918e-17 7.559e-18 68.6825 1073.37
DG1604 239.2421 144.8364 1.938e-17 1.623e-17 6.626e-18 60.4413 1070.33
DG1605 239.4201 145.0877 2.088e-17 1.74e-17 7.566e-18 75.5593 1071.56
DG1606 239.931 144.7686 2.011e-17 1.563e-17 7.123e-18 54.8731 1072.93
DG1607 239.967 144.6703 2.045e-17 1.761e-17 7.781e-18 72.5156 1071.62
DG1608 239.8568 144.7115 1.388e-17 1.135e-17 5.548e-18 70.552 1069.97
DG1609 239.8191 145.141 1.993e-17 1.811e-17 7.61e-18 63.4497 1071.42
DG1610 240.0816 144.7629 1.991e-17 1.728e-17 8.069e-18 65.6136 1070.47
DG1611 239.2976 144.6845 2.211e-17 1.625e-17 8.203e-18 78.5815 1074.05
DG1612 239.8647 145.0017 2.03e-17 1.627e-17 6.68e-18 56.1331 1071.11
DG1634 21.0848 143.0592 8.044e-17 5.76e-17 1.86e-17 201.0289 895.48
DG1635 21.7986 142.3887 3.514e-17 2.773e-17 1.134e-17 65.7553 899.43
DG1636 20.6203 143.7492 2.819e-17 2.111e-17 9.502e-18 81.1338 891.59
DG1637 21.2098 142.822 1.883e-17 1.477e-17 6.927e-18 124.3755 895.22
DG1638 21.4646 143.4284 1.801e-17 1.752e-17 7.296e-18 138.8142 897.53
DG1639 22.3912 142.9399 2.525e-17 2.155e-17 8.117e-18 61.2984 891.88
DG1640 21.2727 142.931 1.731e-17 1.399e-17 6.642e-18 135.8709 897.87
DG1641 20.4577 143.1895 1.9e-17 1.554e-17 6.932e-18 89.3136 897.9
DG1642 21.8864 142.8537 2.607e-17 2.104e-17 8.766e-18 73.947 890.56
DG1643 20.3325 142.8279 2.921e-17 2.321e-17 9.845e-18 81.9296 895.49
DG1644 21.9545 143.4989 2.791e-17 2.114e-17 9.997e-18 83.8927 890.7
DG1645 20.0762 143.0287 2.642e-17 2.001e-17 9.09e-18 69.6044 895.47
DG1646 21.4403 143.6357 2.776e-17 2.228e-17 1.059e-17 86.2811 895.91
DG1647 20.2302 143.3296 1.648e-17 1.477e-17 6.848e-18 107.2359 892.25
DG1648 20.446 143.4486 2.628e-17 2.226e-17 9.365e-18 70.8032 897.03
DG1649 21.7844 142.5361 2.398e-17 2.017e-17 8.312e-18 68.1245 890.57
DG1650 20.856 143.4985 3.762e-17 3.021e-17 1.263e-17 80.7955 895.57
DG1651 21.8134 142.78 2.388e-17 1.999e-17 8.916e-18 68.5915 893.39
DG1652 20.0185 143.3597 2.681e-17 2.316e-17 9.751e-18 88.8442 892.74
DG1653 20.3307 143.5347 2.568e-17 2.251e-17 9.813e-18 68.0274 891.74
DG1654 21.7856 142.9273 2.564e-17 2.351e-17 1.028e-17 76.711 891.3
DG1655 21.5352 143.1408 2.739e-17 2.265e-17 9.967e-18 86.6182 892.79
DG1656 22.043 143.3316 3.001e-17 2.315e-17 1.103e-17 71.9801 890.73
DG1657 21.1329 143.7247 2.833e-17 2.405e-17 1.056e-17 92.5842 899.54
DG1658 20.3011 142.8465 1.807e-17 1.513e-17 6.7e-18 119.1285 894.26
DG1659 20.334 142.6653 2.5e-17 2.1e-17 8.757e-18 69.4535 898.71
DG1660 20.8195 143.6041 2.562e-17 2.126e-17 9.611e-18 70.66 896.01
DG1661 21.4143 142.858 2.66e-17 1.987e-17 9.033e-18 63.2125 898.96
DG1662 22.5017 142.898 2.973e-17 2.195e-17 1.142e-17 87.3133 891.66
DG1663 20.9991 142.8811 2.799e-17 2.455e-17 1.038e-17 94.9106 896.48
DG1664 21.0205 142.3971 1.696e-17 1.474e-17 6.034e-18 91.7074 892.8
DG1689 288.0869 162.9361 9.124e-17 7.842e-17 3.399e-17 405.9426 335.15
DG1690 288.3977 162.3623 2.065e-16 1.54e-16 6.679e-17 207.8135 334.38
DG1691 288.9989 163.0457 1.385e-16 1.121e-16 5.457e-17 233.6214 334.19
DG1692 287.8462 163.4425 1.387e-16 1.208e-16 5.212e-17 201.2436 336.01
DG1693 287.513 162.544 1.073e-16 7.768e-17 3.461e-17 224.2762 334.54
DG1694 289.3634 162.7186 1.498e-16 1.325e-16 5.14e-17 172.3508 334.17
DG1695 289.1596 162.9697 1.467e-16 1.117e-16 4.729e-17 167.7003 334.5
DG1696 288.1967 163.1762 1.089e-16 8.515e-17 3.929e-17 398.7836 335.45
DG1697 287.6464 162.5558 1.271e-16 1.07e-16 4.29e-17 179.7915 334.49
DG1704 121.6343 161.2626 1.14e-17 8.566e-18 4.131e-18 59.6043 1161.48
DG1733 265.8448 165.4614 1.087e-17 8.322e-18 3.882e-18 41.2183 1436.81
DG1734 265.5876 165.4606 1.043e-17 9.044e-18 4.364e-18 48.6326 1437.03
DG1735 265.7202 165.4936 1.123e-17 8.77e-18 3.956e-18 51.9235 1436.4
DG1793 153.6521 168.2818 1.923e-16 1.606e-16 6.21e-17 199.4035 417.04
DG1794 154.2112 168.4174 1.455e-16 1.194e-16 5.202e-17 155.1245 416.99
DG1808 291.0194 155.0539 2.876e-17 2.439e-17 1.035e-17 82.5723 857.98
DG1809 291.1657 155.0042 2.624e-17 2.125e-17 9.186e-18 70.1528 857.62
DG1884 325.24 150.7271 6.647e-17 5.228e-17 2.13e-17 109.0147 563.86
DG1885 324.882 150.8055 7.622e-17 6.035e-17 2.804e-17 125.5242 563.61
DG1886 325.167 150.6728 7.965e-17 5.873e-17 3.011e-17 112.4112 563.19
DG1887 324.6815 150.7385 9.762e-17 7.923e-17 3.313e-17 117.6385 563.4
DG1936 251.1999 143.8594 6.527e-17 4.805e-17 1.82e-17 93.0191 666.99
DG1937 251.3862 143.8776 4.455e-17 3.678e-17 1.687e-17 98.157 667.58
DG1938 251.6481 143.8223 4.367e-17 3.85e-17 1.845e-17 104.0965 667.61
DG2014 44.7991 169.042 5.573e-18 5.188e-18 2.253e-18 61.1671 1612.4
